Date,Site,SST
2005-08-01,LH02_s2,8.845000267028809
2005-08-01,LH07_s2,8.795000076293945
2005-08-01,LH10_s2,8.960000038146973
2005-08-01,PB02_s2,NA
2005-08-01,PB03_s2,NA
2005-08-01,PB10_s2,NA
2005-08-01,PB11_s2,NA
2005-08-01,PL02_s2,NA
2005-08-01,PL03_s2,NA
2005-08-01,PL14_s2,NA
2005-08-01,PL16_s2,NA
2005-09-01,BP01_s2,10.0649995803833
2005-09-01,BP02_s2,11.229999542236328
2005-09-01,BP03_s2,10.594999313354492
2005-09-01,BP05_s2,11.375
2005-09-01,BP06_s2,9.984999656677246
2005-09-01,BP08_s2,10.894999504089355
2005-09-01,BP10_s2,9.425000190734863
2005-09-01,BP13_s2,10.279999732971191
2005-09-01,BP14_s2,10.255000114440918
2005-09-01,LH01_s2,9.204999923706055
2005-09-01,LH02_s2,9.25
2005-09-01,LH07_s2,10.539999961853027
2005-09-01,LH10_s2,9.84000015258789
2005-09-01,PB02_s2,NA
2005-09-01,PB03_s2,NA
2005-09-01,PB10_s2,NA
2005-09-01,PB11_s2,NA
2005-09-01,PL02_s2,NA
2005-09-01,PL03_s2,NA
2005-09-01,PL14_s2,NA
2005-09-01,PL16_s2,11.014999389648437
2005-10-01,BP01_s2,8.880000114440918
2005-10-01,BP02_s2,NA
2005-10-01,BP03_s2,10.394999504089355
2005-10-01,BP05_s2,NA
2005-10-01,BP06_s2,10.65999984741211
2005-10-01,BP08_s2,10.769999504089355
2005-10-01,BP10_s2,10.460000038146973
2005-10-01,BP13_s2,11.029999732971191
2005-10-01,BP14_s2,10.869999885559082
2005-10-01,LH01_s2,NA
2005-10-01,LH02_s2,11.024999618530273
2005-10-01,LH07_s2,NA
2005-10-01,LH10_s2,NA
2005-10-01,PB02_s2,NA
2005-10-01,PB03_s2,NA
2005-10-01,PB10_s2,NA
2005-10-01,PB11_s2,NA
2005-10-01,PL02_s2,NA
2005-10-01,PL03_s2,NA
2005-10-01,PL14_s2,NA
2005-10-01,PL16_s2,NA
2005-11-01,BP01_s2,14.059999465942383
2005-11-01,BP02_s2,15.085000038146973
2005-11-01,BP03_s2,13.739999771118164
2005-11-01,BP05_s2,13.554999351501465
2005-11-01,BP06_s2,13.304999351501465
2005-11-01,BP08_s2,12.989999771118164
2005-11-01,BP10_s2,13.079999923706055
2005-11-01,BP13_s2,13.434999465942383
2005-11-01,BP14_s2,11.559999465942383
2005-11-01,LH01_s2,13.699999809265137
2005-11-01,LH02_s2,14.014999389648438
2005-11-01,LH07_s2,13.984999656677246
2005-11-01,LH10_s2,13.699999809265137
2005-11-01,PB02_s2,NA
2005-11-01,PB03_s2,NA
2005-11-01,PB10_s2,NA
2005-11-01,PB11_s2,NA
2005-11-01,PL02_s2,15.274999618530273
2005-11-01,PL03_s2,NA
2005-11-01,PL14_s2,NA
2005-11-01,PL16_s2,14.714999198913574
2005-12-01,BP01_s2,14.90999984741211
2005-12-01,BP02_s2,16.334999084472656
2005-12-01,BP03_s2,15.239999771118164
2005-12-01,BP05_s2,NA
2005-12-01,BP06_s2,18.600000381469727
2005-12-01,BP08_s2,14.479999542236328
2005-12-01,BP10_s2,17.25
2005-12-01,BP13_s2,18.645000457763672
2005-12-01,BP14_s2,14.619999885559082
2005-12-01,LH01_s2,16.079999923706055
2005-12-01,LH02_s2,17.674999237060547
2005-12-01,LH07_s2,15.75
2005-12-01,LH10_s2,15.75
2005-12-01,PB02_s2,NA
2005-12-01,PB03_s2,NA
2005-12-01,PB10_s2,NA
2005-12-01,PB11_s2,NA
2005-12-01,PL02_s2,20.875
2005-12-01,PL03_s2,NA
2005-12-01,PL14_s2,NA
2005-12-01,PL16_s2,18.584999084472656
2006-01-01,BP01_s2,17.264999389648438
2006-01-01,BP02_s2,NA
2006-01-01,BP03_s2,16.869998931884766
2006-01-01,BP05_s2,15.34999942779541
2006-01-01,BP06_s2,17.10999870300293
2006-01-01,BP08_s2,15.25
2006-01-01,BP10_s2,15.779999732971191
2006-01-01,BP13_s2,NA
2006-01-01,BP14_s2,15.819999694824219
2006-01-01,LH01_s2,17.959999084472656
2006-01-01,LH02_s2,17.899999618530273
2006-01-01,LH07_s2,17.454999923706055
2006-01-01,LH10_s2,17.454999923706055
2006-01-01,PB02_s2,NA
2006-01-01,PB03_s2,NA
2006-01-01,PB10_s2,NA
2006-01-01,PB11_s2,NA
2006-01-01,PL02_s2,20.094999313354492
2006-01-01,PL03_s2,NA
2006-01-01,PL14_s2,NA
2006-01-01,PL16_s2,18.309999465942383
2006-02-01,BP01_s2,17.875
2006-02-01,BP02_s2,20.34000015258789
2006-02-01,BP03_s2,17.53999900817871
2006-02-01,BP05_s2,18.84000015258789
2006-02-01,BP06_s2,17.770000457763672
2006-02-01,BP08_s2,18.024999618530273
2006-02-01,BP10_s2,17.23499870300293
2006-02-01,BP13_s2,17.834999084472656
2006-02-01,BP14_s2,18.684999465942383
2006-02-01,LH01_s2,19.885000228881836
2006-02-01,LH02_s2,20.670000076293945
2006-02-01,LH07_s2,19.75
2006-02-01,LH10_s2,19.689998626708984
2006-02-01,PB02_s2,NA
2006-02-01,PB03_s2,NA
2006-02-01,PB10_s2,NA
2006-02-01,PB11_s2,NA
2006-02-01,PL02_s2,22.934999465942383
2006-02-01,PL03_s2,25.94499969482422
2006-02-01,PL14_s2,NA
2006-02-01,PL16_s2,21.024999618530273
2006-03-01,BP01_s2,18.744998931884766
2006-03-01,BP02_s2,18.725000381469727
2006-03-01,BP03_s2,18.31999969482422
2006-03-01,BP05_s2,18.719999313354492
2006-03-01,BP06_s2,18.594999313354492
2006-03-01,BP08_s2,18.6299991607666
2006-03-01,BP10_s2,19.174999237060547
2006-03-01,BP13_s2,18.565000534057617
2006-03-01,BP14_s2,19.10999870300293
2006-03-01,LH01_s2,18.15999984741211
2006-03-01,LH02_s2,19.145000457763672
2006-03-01,LH07_s2,18.619998931884766
2006-03-01,LH10_s2,19.2549991607666
2006-03-01,PB02_s2,NA
2006-03-01,PB03_s2,NA
2006-03-01,PB10_s2,NA
2006-03-01,PB11_s2,NA
2006-03-01,PL02_s2,19.654998779296875
2006-03-01,PL03_s2,NA
2006-03-01,PL14_s2,23.684999465942383
2006-03-01,PL16_s2,19.19999885559082
2006-04-01,BP01_s2,16.029998779296875
2006-04-01,BP02_s2,17.244998931884766
2006-04-01,BP03_s2,16.079999923706055
2006-04-01,BP05_s2,15.799999237060547
2006-04-01,BP06_s2,15.88499927520752
2006-04-01,BP08_s2,15.710000038146973
2006-04-01,BP10_s2,15.569999694824219
2006-04-01,BP13_s2,16.774999618530273
2006-04-01,BP14_s2,NA
2006-04-01,LH01_s2,16.014999389648438
2006-04-01,LH02_s2,15.88499927520752
2006-04-01,LH07_s2,16.19999885559082
2006-04-01,LH10_s2,16.744998931884766
2006-04-01,PB02_s2,NA
2006-04-01,PB03_s2,NA
2006-04-01,PB10_s2,NA
2006-04-01,PB11_s2,NA
2006-04-01,PL02_s2,17.510000228881836
2006-04-01,PL03_s2,17.90999984741211
2006-04-01,PL14_s2,17.799999237060547
2006-04-01,PL16_s2,16.73499870300293
2006-05-01,BP01_s2,15.34999942779541
2006-05-01,BP02_s2,15.179999351501465
2006-05-01,BP03_s2,15.219999313354492
2006-05-01,BP05_s2,15.3149995803833
2006-05-01,BP06_s2,15.299999237060547
2006-05-01,BP08_s2,15.114999771118164
2006-05-01,BP10_s2,15.50999927520752
2006-05-01,BP13_s2,15.014999389648438
2006-05-01,BP14_s2,15.469999313354492
2006-05-01,LH01_s2,14.50999927520752
2006-05-01,LH02_s2,15.219999313354492
2006-05-01,LH07_s2,15.28499984741211
2006-05-01,LH10_s2,16.229999542236328
2006-05-01,PB02_s2,NA
2006-05-01,PB03_s2,NA
2006-05-01,PB10_s2,NA
2006-05-01,PB11_s2,NA
2006-05-01,PL02_s2,NA
2006-05-01,PL03_s2,NA
2006-05-01,PL14_s2,NA
2006-05-01,PL16_s2,NA
2006-06-01,BP01_s2,12.300000190734863
2006-06-01,BP02_s2,NA
2006-06-01,BP03_s2,NA
2006-06-01,BP05_s2,NA
2006-06-01,BP06_s2,13.28499984741211
2006-06-01,BP08_s2,NA
2006-06-01,BP10_s2,13.154999732971191
2006-06-01,BP13_s2,12.069999694824219
2006-06-01,BP14_s2,NA
2006-06-01,LH01_s2,NA
2006-06-01,LH02_s2,NA
2006-06-01,LH07_s2,NA
2006-06-01,LH10_s2,NA
2006-06-01,PB02_s2,NA
2006-06-01,PB03_s2,NA
2006-06-01,PB10_s2,NA
2006-06-01,PB11_s2,NA
2006-06-01,PL02_s2,NA
2006-06-01,PL03_s2,NA
2006-06-01,PL14_s2,NA
2006-06-01,PL16_s2,NA
2006-07-01,BP01_s2,10.614999771118164
2006-07-01,BP02_s2,NA
2006-07-01,BP03_s2,NA
2006-07-01,BP05_s2,11.010000228881836
2006-07-01,BP06_s2,9.920000076293945
2006-07-01,BP08_s2,NA
2006-07-01,BP10_s2,10.194999694824219
2006-07-01,BP13_s2,9.220000267028809
2006-07-01,BP14_s2,8.97499942779541
2006-07-01,LH01_s2,NA
2006-07-01,LH02_s2,10.449999809265137
2006-07-01,LH07_s2,10.25
2006-07-01,LH10_s2,8.755000114440918
2006-07-01,PB02_s2,NA
2006-07-01,PB03_s2,NA
2006-07-01,PB10_s2,NA
2006-07-01,PB11_s2,NA
2006-07-01,PL02_s2,NA
2006-07-01,PL03_s2,NA
2006-07-01,PL14_s2,NA
2006-07-01,PL16_s2,8.574999809265137
2006-08-01,BP01_s2,NA
2006-08-01,BP02_s2,NA
2006-08-01,BP03_s2,NA
2006-08-01,BP05_s2,NA
2006-08-01,BP06_s2,9.03499984741211
2006-08-01,BP08_s2,9.130000114440918
2006-08-01,BP10_s2,8.635000228881836
2006-08-01,BP13_s2,8.739999771118164
2006-08-01,BP14_s2,8.97499942779541
2006-08-01,LH01_s2,9.059999465942383
2006-08-01,LH02_s2,NA
2006-08-01,LH07_s2,NA
2006-08-01,LH10_s2,NA
2006-08-01,PB02_s2,NA
2006-08-01,PB03_s2,NA
2006-08-01,PB10_s2,NA
2006-08-01,PB11_s2,NA
2006-08-01,PL02_s2,NA
2006-08-01,PL03_s2,NA
2006-08-01,PL14_s2,NA
2006-08-01,PL16_s2,NA
2006-09-01,BP01_s2,8.90999984741211
2006-09-01,BP02_s2,NA
2006-09-01,BP03_s2,NA
2006-09-01,BP05_s2,NA
2006-09-01,BP06_s2,NA
2006-09-01,BP08_s2,9.149999618530273
2006-09-01,BP10_s2,9.15999984741211
2006-09-01,BP13_s2,9.304999351501465
2006-09-01,BP14_s2,9.2649993896484375
2006-09-01,LH01_s2,NA
2006-09-01,LH02_s2,NA
2006-09-01,LH07_s2,NA
2006-09-01,LH10_s2,NA
2006-09-01,PB02_s2,NA
2006-09-01,PB03_s2,NA
2006-09-01,PB10_s2,NA
2006-09-01,PB11_s2,NA
2006-09-01,PL02_s2,NA
2006-09-01,PL03_s2,NA
2006-09-01,PL14_s2,NA
2006-09-01,PL16_s2,8.1399993896484375
2006-10-01,BP01_s2,10.244999885559082
2006-10-01,BP02_s2,11.039999961853027
2006-10-01,BP03_s2,10.960000038146973
2006-10-01,BP05_s2,10.904999732971191
2006-10-01,BP06_s2,10.335000038146973
2006-10-01,BP08_s2,10.864999771118164
2006-10-01,BP10_s2,9.904999732971191
2006-10-01,BP13_s2,10.779999732971191
2006-10-01,BP14_s2,10.479999542236328
2006-10-01,LH01_s2,10.824999809265137
2006-10-01,LH02_s2,11.125
2006-10-01,LH07_s2,10.694999694824219
2006-10-01,LH10_s2,11.184999465942383
2006-10-01,PB02_s2,NA
2006-10-01,PB03_s2,NA
2006-10-01,PB10_s2,NA
2006-10-01,PB11_s2,NA
2006-10-01,PL02_s2,NA
2006-10-01,PL03_s2,NA
2006-10-01,PL14_s2,NA
2006-10-01,PL16_s2,11.014999389648437
2006-11-01,BP01_s2,12.889999389648438
2006-11-01,BP02_s2,14.75
2006-11-01,BP03_s2,12.795000076293945
2006-11-01,BP05_s2,12.859999656677246
2006-11-01,BP06_s2,10.889999389648438
2006-11-01,BP08_s2,12.489999771118164
2006-11-01,BP10_s2,12.84999942779541
2006-11-01,BP13_s2,12.924999237060547
2006-11-01,BP14_s2,12.6899995803833
2006-11-01,LH01_s2,11.25999927520752
2006-11-01,LH02_s2,11.460000038146973
2006-11-01,LH07_s2,11.319999694824219
2006-11-01,LH10_s2,11.789999961853027
2006-11-01,PB02_s2,NA
2006-11-01,PB03_s2,NA
2006-11-01,PB10_s2,NA
2006-11-01,PB11_s2,NA
2006-11-01,PL02_s2,NA
2006-11-01,PL03_s2,NA
2006-11-01,PL14_s2,NA
2006-11-01,PL16_s2,14.194999694824219
2006-12-01,BP01_s2,14.404999732971191
2006-12-01,BP02_s2,14.844999313354492
2006-12-01,BP03_s2,13.894999504089355
2006-12-01,BP05_s2,14.210000038146973
2006-12-01,BP06_s2,14.199999809265137
2006-12-01,BP08_s2,13.799999237060547
2006-12-01,BP10_s2,13.795000076293945
2006-12-01,BP13_s2,NA
2006-12-01,BP14_s2,14.734999656677246
2006-12-01,LH01_s2,15.094999313354492
2006-12-01,LH02_s2,14.994999885559082
2006-12-01,LH07_s2,14.875
2006-12-01,LH10_s2,14.97499942779541
2006-12-01,PB02_s2,NA
2006-12-01,PB03_s2,NA
2006-12-01,PB10_s2,NA
2006-12-01,PB11_s2,NA
2006-12-01,PL02_s2,15.50999927520752
2006-12-01,PL03_s2,NA
2006-12-01,PL14_s2,NA
2006-12-01,PL16_s2,15.505000114440918
2007-01-01,BP01_s2,15.630000114440918
2007-01-01,BP02_s2,16.975000381469727
2007-01-01,BP03_s2,15.194999694824219
2007-01-01,BP05_s2,14.949999809265137
2007-01-01,BP06_s2,15.059999465942383
2007-01-01,BP08_s2,14.704999923706055
2007-01-01,BP10_s2,14.75999927520752
2007-01-01,BP13_s2,15.5
2007-01-01,BP14_s2,15.364999771118164
2007-01-01,LH01_s2,17.354999542236328
2007-01-01,LH02_s2,17.299999237060547
2007-01-01,LH07_s2,16.549999237060547
2007-01-01,LH10_s2,16.55500030517578
2007-01-01,PB02_s2,NA
2007-01-01,PB03_s2,NA
2007-01-01,PB10_s2,NA
2007-01-01,PB11_s2,NA
2007-01-01,PL02_s2,NA
2007-01-01,PL03_s2,NA
2007-01-01,PL14_s2,NA
2007-01-01,PL16_s2,16.869998931884766
2007-02-01,BP01_s2,17.010000228881836
2007-02-01,BP02_s2,NA
2007-02-01,BP03_s2,14.744999885559082
2007-02-01,BP05_s2,17.21500015258789
2007-02-01,BP06_s2,17.21500015258789
2007-02-01,BP08_s2,16.85999870300293
2007-02-01,BP10_s2,15.704999923706055
2007-02-01,BP13_s2,15.03499984741211
2007-02-01,BP14_s2,17.850000381469727
2007-02-01,LH01_s2,NA
2007-02-01,LH02_s2,NA
2007-02-01,LH07_s2,NA
2007-02-01,LH10_s2,NA
2007-02-01,PB02_s2,NA
2007-02-01,PB03_s2,NA
2007-02-01,PB10_s2,NA
2007-02-01,PB11_s2,NA
2007-02-01,PL02_s2,22.154998779296875
2007-02-01,PL03_s2,NA
2007-02-01,PL14_s2,NA
2007-02-01,PL16_s2,19
2007-03-01,BP01_s2,18.674999237060547
2007-03-01,BP02_s2,21.5049991607666
2007-03-01,BP03_s2,19.094999313354492
2007-03-01,BP05_s2,19.53499984741211
2007-03-01,BP06_s2,18.66499900817871
2007-03-01,BP08_s2,18.204999923706055
2007-03-01,BP10_s2,18.56999969482422
2007-03-01,BP13_s2,20.1299991607666
2007-03-01,BP14_s2,18.56999969482422
2007-03-01,LH01_s2,18.744998931884766
2007-03-01,LH02_s2,20.314998626708984
2007-03-01,LH07_s2,17.545000076293945
2007-03-01,LH10_s2,19.100000381469727
2007-03-01,PB02_s2,NA
2007-03-01,PB03_s2,NA
2007-03-01,PB10_s2,NA
2007-03-01,PB11_s2,NA
2007-03-01,PL02_s2,NA
2007-03-01,PL03_s2,NA
2007-03-01,PL14_s2,NA
2007-03-01,PL16_s2,17.844999313354492
2007-04-01,BP01_s2,18.57499885559082
2007-04-01,BP02_s2,17.904998779296875
2007-04-01,BP03_s2,17.239999771118164
2007-04-01,BP05_s2,17.32499885559082
2007-04-01,BP06_s2,18.23499870300293
2007-04-01,BP08_s2,17.350000381469727
2007-04-01,BP10_s2,17.875
2007-04-01,BP13_s2,17.334999084472656
2007-04-01,BP14_s2,18.375
2007-04-01,LH01_s2,17.979999542236328
2007-04-01,LH02_s2,18.41499900817871
2007-04-01,LH07_s2,18.184999465942383
2007-04-01,LH10_s2,18.09000015258789
2007-04-01,PB02_s2,NA
2007-04-01,PB03_s2,NA
2007-04-01,PB10_s2,NA
2007-04-01,PB11_s2,NA
2007-04-01,PL02_s2,18.614999771118164
2007-04-01,PL03_s2,18.895000457763672
2007-04-01,PL14_s2,21.424999237060547
2007-04-01,PL16_s2,17.635000228881836
2007-05-01,BP01_s2,16.625
2007-05-01,BP02_s2,16.85999870300293
2007-05-01,BP03_s2,16.764999389648437
2007-05-01,BP05_s2,16.494998931884766
2007-05-01,BP06_s2,16.389999389648437
2007-05-01,BP08_s2,16.53999900817871
2007-05-01,BP10_s2,15.739999771118164
2007-05-01,BP13_s2,14.984999656677246
2007-05-01,BP14_s2,14.585000038146973
2007-05-01,LH01_s2,16.96500015258789
2007-05-01,LH02_s2,16.279998779296875
2007-05-01,LH07_s2,16.85999870300293
2007-05-01,LH10_s2,16.809999465942383
2007-05-01,PB02_s2,14.029999732971191
2007-05-01,PB03_s2,NA
2007-05-01,PB10_s2,NA
2007-05-01,PB11_s2,13.519999504089355
2007-05-01,PL02_s2,NA
2007-05-01,PL03_s2,NA
2007-05-01,PL14_s2,NA
2007-05-01,PL16_s2,20.329999923706055
2007-06-01,BP01_s2,13.299999237060547
2007-06-01,BP02_s2,NA
2007-06-01,BP03_s2,NA
2007-06-01,BP05_s2,NA
2007-06-01,BP06_s2,13.229999542236328
2007-06-01,BP08_s2,14.324999809265137
2007-06-01,BP10_s2,13.579999923706055
2007-06-01,BP13_s2,13.179999351501465
2007-06-01,BP14_s2,NA
2007-06-01,LH01_s2,NA
2007-06-01,LH02_s2,NA
2007-06-01,LH07_s2,NA
2007-06-01,LH10_s2,NA
2007-06-01,PB02_s2,NA
2007-06-01,PB03_s2,NA
2007-06-01,PB10_s2,NA
2007-06-01,PB11_s2,NA
2007-06-01,PL02_s2,NA
2007-06-01,PL03_s2,NA
2007-06-01,PL14_s2,NA
2007-06-01,PL16_s2,NA
2007-07-01,BP01_s2,NA
2007-07-01,BP02_s2,NA
2007-07-01,BP03_s2,12.274999618530273
2007-07-01,BP05_s2,9.72499942779541
2007-07-01,BP06_s2,9.819999694824219
2007-07-01,BP08_s2,10.764999389648438
2007-07-01,BP10_s2,12.505000114440918
2007-07-01,BP13_s2,NA
2007-07-01,BP14_s2,10.550000190734863
2007-07-01,LH01_s2,NA
2007-07-01,LH02_s2,NA
2007-07-01,LH07_s2,NA
2007-07-01,LH10_s2,NA
2007-07-01,PB02_s2,NA
2007-07-01,PB03_s2,NA
2007-07-01,PB10_s2,NA
2007-07-01,PB11_s2,NA
2007-07-01,PL02_s2,NA
2007-07-01,PL03_s2,NA
2007-07-01,PL14_s2,NA
2007-07-01,PL16_s2,NA
2007-08-01,BP01_s2,NA
2007-08-01,BP02_s2,NA
2007-08-01,BP03_s2,NA
2007-08-01,BP05_s2,NA
2007-08-01,BP06_s2,8.559999465942383
2007-08-01,BP08_s2,8.609999656677246
2007-08-01,BP10_s2,9.229999542236328
2007-08-01,BP13_s2,NA
2007-08-01,BP14_s2,NA
2007-08-01,LH01_s2,NA
2007-08-01,LH02_s2,9.59000015258789
2007-08-01,LH07_s2,NA
2007-08-01,LH10_s2,NA
2007-08-01,PB02_s2,NA
2007-08-01,PB03_s2,NA
2007-08-01,PB10_s2,NA
2007-08-01,PB11_s2,NA
2007-08-01,PL02_s2,NA
2007-08-01,PL03_s2,NA
2007-08-01,PL14_s2,NA
2007-08-01,PL16_s2,NA
2007-09-01,BP01_s2,9.710000038146973
2007-09-01,BP02_s2,9.869999885559082
2007-09-01,BP03_s2,10.054999351501465
2007-09-01,BP05_s2,10.109999656677246
2007-09-01,BP06_s2,10.239999771118164
2007-09-01,BP08_s2,9.005000114440918
2007-09-01,BP10_s2,9.300000190734863
2007-09-01,BP13_s2,9.279999732971191
2007-09-01,BP14_s2,10.444999694824219
2007-09-01,LH01_s2,10.559999465942383
2007-09-01,LH02_s2,8.234999656677246
2007-09-01,LH07_s2,10.569999694824219
2007-09-01,LH10_s2,11.175000190734863
2007-09-01,PB02_s2,NA
2007-09-01,PB03_s2,NA
2007-09-01,PB10_s2,NA
2007-09-01,PB11_s2,NA
2007-09-01,PL02_s2,12.789999961853027
2007-09-01,PL03_s2,NA
2007-09-01,PL14_s2,NA
2007-09-01,PL16_s2,NA
2007-10-01,BP01_s2,10.010000228881836
2007-10-01,BP02_s2,NA
2007-10-01,BP03_s2,10.380000114440918
2007-10-01,BP05_s2,9.479999542236328
2007-10-01,BP06_s2,10.34000015258789
2007-10-01,BP08_s2,10.484999656677246
2007-10-01,BP10_s2,10.219999313354492
2007-10-01,BP13_s2,10.864999771118164
2007-10-01,BP14_s2,10.479999542236328
2007-10-01,LH01_s2,9.710000038146973
2007-10-01,LH02_s2,9.319999694824219
2007-10-01,LH07_s2,9.969999313354492
2007-10-01,LH10_s2,10.09000015258789
2007-10-01,PB02_s2,NA
2007-10-01,PB03_s2,NA
2007-10-01,PB10_s2,NA
2007-10-01,PB11_s2,NA
2007-10-01,PL02_s2,NA
2007-10-01,PL03_s2,NA
2007-10-01,PL14_s2,NA
2007-10-01,PL16_s2,NA
2007-11-01,BP01_s2,12.244999885559082
2007-11-01,BP02_s2,12.644999504089355
2007-11-01,BP03_s2,12.234999656677246
2007-11-01,BP05_s2,10.809999465942383
2007-11-01,BP06_s2,11.824999809265137
2007-11-01,BP08_s2,11.894999504089355
2007-11-01,BP10_s2,11.40999984741211
2007-11-01,BP13_s2,12.619999885559082
2007-11-01,BP14_s2,12.094999313354492
2007-11-01,LH01_s2,12.954999923706055
2007-11-01,LH02_s2,13.039999961853027
2007-11-01,LH07_s2,13.094999313354492
2007-11-01,LH10_s2,13.299999237060547
2007-11-01,PB02_s2,NA
2007-11-01,PB03_s2,NA
2007-11-01,PB10_s2,NA
2007-11-01,PB11_s2,NA
2007-11-01,PL02_s2,18.69499969482422
2007-11-01,PL03_s2,NA
2007-11-01,PL14_s2,NA
2007-11-01,PL16_s2,13.460000038146973
2007-12-01,BP01_s2,16.53999900817871
2007-12-01,BP02_s2,13.524999618530273
2007-12-01,BP03_s2,12.644999504089355
2007-12-01,BP05_s2,15.864999771118164
2007-12-01,BP06_s2,14.734999656677246
2007-12-01,BP08_s2,16.334999084472656
2007-12-01,BP10_s2,15.184999465942383
2007-12-01,BP13_s2,17.725000381469727
2007-12-01,BP14_s2,16.68000030517578
2007-12-01,LH01_s2,18.924999237060547
2007-12-01,LH02_s2,19.439998626708984
2007-12-01,LH07_s2,17.770000457763672
2007-12-01,LH10_s2,18.975000381469727
2007-12-01,PB02_s2,NA
2007-12-01,PB03_s2,NA
2007-12-01,PB10_s2,NA
2007-12-01,PB11_s2,NA
2007-12-01,PL02_s2,NA
2007-12-01,PL03_s2,NA
2007-12-01,PL14_s2,NA
2007-12-01,PL16_s2,18.719999313354492
2008-01-01,BP01_s2,17.600000381469727
2008-01-01,BP02_s2,NA
2008-01-01,BP03_s2,NA
2008-01-01,BP05_s2,16.53499984741211
2008-01-01,BP06_s2,16.350000381469727
2008-01-01,BP08_s2,16.3799991607666
2008-01-01,BP10_s2,16.704999923706055
2008-01-01,BP13_s2,17.375
2008-01-01,BP14_s2,16.779998779296875
2008-01-01,LH01_s2,15.404999732971191
2008-01-01,LH02_s2,18.125
2008-01-01,LH07_s2,17.59000015258789
2008-01-01,LH10_s2,16.239999771118164
2008-01-01,PB02_s2,NA
2008-01-01,PB03_s2,NA
2008-01-01,PB10_s2,NA
2008-01-01,PB11_s2,NA
2008-01-01,PL02_s2,NA
2008-01-01,PL03_s2,NA
2008-01-01,PL14_s2,NA
2008-01-01,PL16_s2,NA
2008-02-01,BP01_s2,18.850000381469727
2008-02-01,BP02_s2,21.645000457763672
2008-02-01,BP03_s2,18.645000457763672
2008-02-01,BP05_s2,18.489999771118164
2008-02-01,BP06_s2,18.32499885559082
2008-02-01,BP08_s2,17.979999542236328
2008-02-01,BP10_s2,18.31999969482422
2008-02-01,BP13_s2,19.75
2008-02-01,BP14_s2,18.270000457763672
2008-02-01,LH01_s2,20.010000228881836
2008-02-01,LH02_s2,19.934999465942383
2008-02-01,LH07_s2,19.954999923706055
2008-02-01,LH10_s2,17.5049991607666
2008-02-01,PB02_s2,NA
2008-02-01,PB03_s2,NA
2008-02-01,PB10_s2,NA
2008-02-01,PB11_s2,NA
2008-02-01,PL02_s2,22.68000030517578
2008-02-01,PL03_s2,NA
2008-02-01,PL14_s2,NA
2008-02-01,PL16_s2,22.584999084472656
2008-03-01,BP01_s2,18.43000030517578
2008-03-01,BP02_s2,20.05500030517578
2008-03-01,BP03_s2,17.96500015258789
2008-03-01,BP05_s2,18.43000030517578
2008-03-01,BP06_s2,17.934999465942383
2008-03-01,BP08_s2,17.309999465942383
2008-03-01,BP10_s2,18.719999313354492
2008-03-01,BP13_s2,NA
2008-03-01,BP14_s2,17.94999885559082
2008-03-01,LH01_s2,18.399999618530273
2008-03-01,LH02_s2,19.024999618530273
2008-03-01,LH07_s2,18.0049991607666
2008-03-01,LH10_s2,18.78499984741211
2008-03-01,PB02_s2,NA
2008-03-01,PB03_s2,NA
2008-03-01,PB10_s2,NA
2008-03-01,PB11_s2,NA
2008-03-01,PL02_s2,22.354999542236328
2008-03-01,PL03_s2,NA
2008-03-01,PL14_s2,NA
2008-03-01,PL16_s2,20.389999389648438
2008-04-01,BP01_s2,17.934999465942383
2008-04-01,BP02_s2,NA
2008-04-01,BP03_s2,16.674999237060547
2008-04-01,BP05_s2,17.709999084472656
2008-04-01,BP06_s2,16.924999237060547
2008-04-01,BP08_s2,17.114999771118164
2008-04-01,BP10_s2,17.7549991607666
2008-04-01,BP13_s2,17.94999885559082
2008-04-01,BP14_s2,17.014999389648438
2008-04-01,LH01_s2,16.71500015258789
2008-04-01,LH02_s2,16.779998779296875
2008-04-01,LH07_s2,18.924999237060547
2008-04-01,LH10_s2,17.479999542236328
2008-04-01,PB02_s2,NA
2008-04-01,PB03_s2,NA
2008-04-01,PB10_s2,NA
2008-04-01,PB11_s2,NA
2008-04-01,PL02_s2,NA
2008-04-01,PL03_s2,NA
2008-04-01,PL14_s2,NA
2008-04-01,PL16_s2,NA
2008-05-01,BP01_s2,16.059999465942383
2008-05-01,BP02_s2,NA
2008-05-01,BP03_s2,16.10999870300293
2008-05-01,BP05_s2,16.57499885559082
2008-05-01,BP06_s2,16.10999870300293
2008-05-01,BP08_s2,16.40999984741211
2008-05-01,BP10_s2,14.824999809265137
2008-05-01,BP13_s2,16.53499984741211
2008-05-01,BP14_s2,15.924999237060547
2008-05-01,LH01_s2,16.170000076293945
2008-05-01,LH02_s2,15.670000076293945
2008-05-01,LH07_s2,16.100000381469727
2008-05-01,LH10_s2,16.334999084472656
2008-05-01,PB02_s2,NA
2008-05-01,PB03_s2,NA
2008-05-01,PB10_s2,NA
2008-05-01,PB11_s2,NA
2008-05-01,PL02_s2,NA
2008-05-01,PL03_s2,NA
2008-05-01,PL14_s2,NA
2008-05-01,PL16_s2,NA
2008-06-01,BP01_s2,12.875
2008-06-01,BP02_s2,NA
2008-06-01,BP03_s2,NA
2008-06-01,BP05_s2,NA
2008-06-01,BP06_s2,11.65999984741211
