SiteFrom,Date,Median
LH01,2012-06-01,NA
LH01,2012-07-01,NA
LH01,2012-08-01,0.45999741554260254
LH01,2012-09-01,0.4353066086769104
LH01,2012-10-01,NA
LH01,2012-11-01,0.5121715366840363
LH01,2012-12-01,0.4112361669540405
LH01,2013-01-01,0.4458286464214325
LH01,2013-02-01,0.3358980268239975
LH01,2013-03-01,0.6064459085464478
LH01,2013-04-01,0.4641264081001282
LH01,2013-05-01,0.43877166509628296
LH01,2013-06-01,NA
LH01,2013-07-01,NA
LH01,2013-08-01,0.5186024904251099
LH01,2013-09-01,0.4229080379009247
LH01,2013-10-01,0.4627660810947418
LH01,2013-11-01,0.3166268467903137
LH01,2013-12-01,0.3479773849248886
LH01,2014-01-01,0.45023414492607117
LH01,2014-02-01,0.5248106122016907
LH01,2014-03-01,0.5744562149047852
LH01,2014-04-01,0.5290138721466064
LH01,2014-05-01,0.5953654050827026
LH01,2014-06-01,0.6805692315101624
LH01,2014-07-01,0.45823028683662415
LH01,2014-08-01,0.36566802859306335
LH01,2014-09-01,0.6655521094799042
LH01,2014-10-01,0.4129517078399658
LH01,2014-11-01,0.5744486451148987
LH01,2014-12-01,0.4746786952018738
LH01,2015-01-01,0.40275339782238007
LH01,2015-02-01,0.6182733178138733
LH01,2015-03-01,0.6108314394950867
LH01,2015-04-01,NA
LH01,2015-05-01,0.47313129901885986
LH01,2015-06-01,NA
LH01,2015-07-01,NA
LH01,2015-08-01,0.46067675948143005
LH01,2015-09-01,0.478340208530426
LH01,2015-10-01,0.4952504336833954
LH01,2015-11-01,0.5274421572685242
LH01,2015-12-01,0.5143954157829285
LH01,2016-01-01,NA
LH01,2016-02-01,0.329624205827713
LH01,2016-03-01,0.3934558629989624
LH01,2016-04-01,0.3911685645580292
LH01,2016-05-01,0.5199973583221436
LH01,2016-06-01,0.5462522506713867
LH01,2016-07-01,NA
LH01,2016-08-01,0.4787366986274719
LH01,2016-09-01,0.4257122874259949
LH01,2016-10-01,0.45240069925785065
LH01,2016-11-01,0.35770291090011597
LH01,2016-12-01,NA
LH01,2017-01-01,0.6340146660804749
LH01,2017-02-01,0.4688492715358734
LH01,2017-03-01,0.3957742750644684
LH01,2017-04-01,0.5713896155357361
LH01,2017-05-01,0.4136519730091095
LH01,2017-06-01,NA
LH01,2017-07-01,NA
LH01,2017-08-01,0.48159749805927277
LH01,2017-09-01,0.4109136164188385
LH01,2017-10-01,0.4433421343564987
LH01,2017-11-01,0.46491488814353943
LH01,2017-12-01,0.5223680138587952
LH01,2018-01-01,0.5847775340080261
LH01,2018-02-01,0.5062887668609619
LH01,2018-03-01,0.5190146267414093
LH01,2018-04-01,0.7605394124984741
LH01,2018-05-01,0.6770004630088806
LH01,2018-06-01,NA
LH01,2018-07-01,0.35306471586227417
LH01,2018-08-01,NA
LH01,2018-09-01,0.478943407535553
LH01,2018-10-01,0.45364443957805634
LH01,2018-11-01,0.8193656206130981
LH01,2018-12-01,NA
LH01,2019-01-01,NA
LH01,2019-02-01,0.4212929606437683
LH01,2019-03-01,0.31979286670684814
BP01,2002-07-01,0.2986900955438614
BP01,2002-08-01,0.33468887209892273
BP01,2002-09-01,0.5021554231643677
BP01,2002-10-01,0.4049268513917923
BP01,2002-11-01,0.3627831041812897
BP01,2002-12-01,0.33877331018447876
BP01,2003-01-01,0.3374878764152527
BP01,2003-02-01,0.6266178488731384
BP01,2003-03-01,0.6088383197784424
BP01,2003-04-01,0.42068198323249817
BP01,2003-05-01,0.3064251244068146
BP01,2003-06-01,0.4017929434776306
BP01,2003-07-01,0.37333786487579346
BP01,2003-08-01,0.3551170229911804
BP01,2003-09-01,0.46119424700737
BP01,2003-10-01,0.3201112896203995
BP01,2003-11-01,0.5342983901500702
BP01,2003-12-01,0.4287405461072922
BP01,2004-01-01,0.40315425395965576
BP01,2004-02-01,0.4747733473777771
BP01,2004-03-01,0.3378981798887253
BP01,2004-04-01,0.37540481984615326
BP01,2004-05-01,0.35148534178733826
BP01,2004-06-01,0.28737616539001465
BP01,2004-07-01,NA
BP01,2004-08-01,NA
BP01,2004-09-01,0.36045199632644653
BP01,2004-10-01,0.38971418142318726
BP01,2004-11-01,0.39292803406715393
BP01,2004-12-01,0.3100927174091339
BP01,2005-01-01,0.7185179591178894
BP01,2005-02-01,0.32510286569595337
BP01,2005-03-01,0.5490638613700867
BP01,2005-04-01,0.39623820781707764
BP01,2005-05-01,0.39287377893924713
BP01,2005-06-01,0.5203919410705566
BP01,2005-07-01,NA
BP01,2005-08-01,0.36886852979660034
BP01,2005-09-01,0.4720381200313568
BP01,2005-10-01,0.5374618768692017
BP01,2005-11-01,0.4089963436126709
BP01,2005-12-01,0.37921564280986786
BP01,2006-01-01,0.5431399941444397
BP01,2006-02-01,0.42645901441574097
BP01,2006-03-01,0.39616750180721283
BP01,2006-04-01,0.4325656294822693
BP01,2006-05-01,0.44245287775993347
BP01,2006-06-01,0.3148631453514099
BP01,2006-07-01,NA
BP01,2006-08-01,0.37251269817352295
BP01,2006-09-01,0.3423766493797302
BP01,2006-10-01,0.3920992910861969
BP01,2006-11-01,0.2578772306442261
BP01,2006-12-01,0.4051177501678467
BP01,2007-01-01,0.4999207556247711
BP01,2007-02-01,0.34643976390361786
BP01,2007-03-01,0.7212687283754349
BP01,2007-04-01,0.30886659026145935
BP01,2007-05-01,0.35663238167762756
BP01,2007-06-01,0.7067209482192993
BP01,2007-07-01,0.3524896204471588
BP01,2007-08-01,0.39481469988822937
BP01,2007-09-01,0.2834477424621582
BP01,2007-10-01,0.3712209463119507
BP01,2007-11-01,0.43350234627723694
BP01,2007-12-01,0.41057807207107544
BP01,2008-01-01,0.3558366298675537
BP01,2008-02-01,0.6406482458114624
BP01,2008-03-01,0.3350926637649536
BP01,2008-04-01,0.44453997910022736
BP01,2008-05-01,0.43642324209213257
BP01,2008-06-01,NA
BP01,2008-07-01,NA
BP01,2008-08-01,0.4246838390827179
BP01,2008-09-01,0.34493809938430786
BP01,2008-10-01,0.39916831254959106
BP01,2008-11-01,0.3454182595014572
BP01,2008-12-01,0.3455008268356323
BP01,2009-01-01,0.32680585980415344
BP01,2009-02-01,0.34837213158607483
BP01,2009-03-01,0.507771909236908
BP01,2009-04-01,0.38333043456077576
BP01,2009-05-01,0.46586090326309204
BP01,2009-06-01,NA
BP01,2009-07-01,0.3272515535354614
BP01,2009-08-01,0.6271564364433289
BP01,2009-09-01,0.8775438070297241
BP01,2009-10-01,0.5402769148349762
BP01,2009-11-01,0.3950729966163635
BP01,2009-12-01,0.4100993871688843
BP01,2010-01-01,0.3129091262817383
BP01,2010-02-01,0.47862960398197174
BP01,2010-03-01,0.504347026348114
BP01,2010-04-01,0.3336734473705292
BP01,2010-05-01,0.27409628033638
BP01,2010-06-01,0.5060819983482361
BP01,2010-07-01,0.39052341878414154
BP01,2010-08-01,0.7125586867332458
BP01,2010-09-01,0.5711899995803833
BP01,2010-10-01,0.3630906641483307
BP01,2010-11-01,0.3798593282699585
BP01,2010-12-01,0.5276933908462524
BP01,2011-01-01,0.5560421049594879
BP01,2011-02-01,0.429049089550972
BP01,2011-03-01,0.5678705424070358
BP01,2011-04-01,0.40147942304611206
BP01,2011-05-01,0.42763949930667877
BP01,2011-06-01,NA
BP01,2011-07-01,0.3969706594944
BP01,2011-08-01,NA
BP01,2011-09-01,0.48409563302993774
BP01,2011-10-01,0.4792014956474304
BP01,2011-11-01,0.3478778600692749
BP01,2011-12-01,0.33777838945388794
BP01,2012-01-01,0.299819678068161
BP01,2012-02-01,0.3068563938140869
BP01,2012-03-01,0.45902200043201447
BP01,2012-04-01,0.7701775431632996
BP01,2012-05-01,0.34443399310112
BP01,2012-06-01,NA
BP01,2012-07-01,0.36689069867134094
BP01,2012-08-01,0.33046017587184906
BP01,2012-09-01,0.4036824703216553
BP01,2012-10-01,0.432491660118103
BP01,2012-11-01,0.46345797181129456
BP01,2012-12-01,0.5343677997589111
BP01,2013-01-01,0.4548446238040924
BP01,2013-02-01,0.4822321683168411
BP01,2013-03-01,0.4932381212711334
BP01,2013-04-01,0.3941043019294739
BP01,2013-05-01,0.3408471792936325
BP01,2013-06-01,NA
BP01,2013-07-01,0.39739173650741577
BP01,2013-08-01,0.4566325843334198
BP01,2013-09-01,0.39508843421936035
BP01,2013-10-01,0.5057667344808578
BP01,2013-11-01,0.28756852447986603
BP01,2013-12-01,0.3989201784133911
BP01,2014-01-01,0.4729263186454773
BP01,2014-02-01,0.4838401973247528
BP01,2014-03-01,0.4629921019077301
BP01,2014-04-01,0.4649966061115265
BP01,2014-05-01,0.30494967103004456
BP01,2014-06-01,NA
BP01,2014-07-01,0.5333307981491089
BP01,2014-08-01,0.3649965524673462
BP01,2014-09-01,0.43864093720912933
BP01,2014-10-01,0.4233468621969223
BP01,2014-11-01,0.46761712431907654
BP01,2014-12-01,0.3541622906923294
BP01,2015-01-01,0.3117801398038864
BP01,2015-02-01,0.48239368200302124
BP01,2015-03-01,0.44637763500213623
BP01,2015-04-01,0.6647582054138184
BP01,2015-05-01,0.4051743447780609
BP01,2015-06-01,0.3665194511413574
BP01,2015-07-01,NA
BP01,2015-08-01,0.3440861999988556
BP01,2015-09-01,0.29597800970077515
BP01,2015-10-01,0.40302711725234985
BP01,2015-11-01,0.3977079391479492
BP01,2015-12-01,0.37408049404621124
BP01,2016-01-01,0.2996216267347336
BP01,2016-02-01,0.30051371455192566
BP01,2016-03-01,0.37476861476898193
BP01,2016-04-01,0.3719397187232971
BP01,2016-05-01,0.4726641774177551
BP01,2016-06-01,0.3779779225587845
BP01,2016-07-01,NA
BP01,2016-08-01,NA
BP01,2016-09-01,0.4536239504814148
BP01,2016-10-01,0.49852558970451355
BP01,2016-11-01,0.38435567915439606
BP01,2016-12-01,0.3095124214887619
BP01,2017-01-01,0.36327850818634033
BP01,2017-02-01,0.4098263382911682
BP01,2017-03-01,0.5714923143386841
BP01,2017-04-01,0.49608558416366577
BP01,2017-05-01,0.3441004753112793
BP01,2017-06-01,NA
BP01,2017-07-01,NA
BP01,2017-08-01,0.42790666222572327
BP01,2017-09-01,0.36324527859687805
BP01,2017-10-01,0.2679842710494995
BP01,2017-11-01,0.3016171157360077
BP01,2017-12-01,0.42349497973918915
BP01,2018-01-01,0.5306872725486755
BP01,2018-02-01,0.5187901258468628
BP01,2018-03-01,0.3354130685329437
BP01,2018-04-01,0.9553443193435669
BP01,2018-05-01,0.4370749294757843
BP01,2018-06-01,NA
BP01,2018-07-01,0.4333933889865875
BP01,2018-08-01,0.408141165971756
BP01,2018-09-01,0.4214267134666443
BP01,2018-10-01,0.4322010278701782
BP01,2018-11-01,0.4403903931379318
BP01,2018-12-01,0.2948092967271805
BP01,2019-01-01,0.35587412118911743
BP01,2019-02-01,0.5246694684028625
BP01,2019-03-01,0.33154594898223877
BP02,2002-07-01,0.2767065465450287
BP02,2002-08-01,0.42657119035720825
BP02,2002-09-01,0.48859333992004395
BP02,2002-10-01,0.5263644754886627
BP02,2002-11-01,0.32802000641822815
BP02,2002-12-01,0.3695712983608246
BP02,2003-01-01,0.2829900085926056
BP02,2003-02-01,0.5916692018508911
BP02,2003-03-01,0.6726566553115845
BP02,2003-04-01,0.3894306868314743
BP02,2003-05-01,0.39257603883743286
BP02,2003-06-01,0.39604106545448303
BP02,2003-07-01,0.31966453790664673
BP02,2003-08-01,0.4576464742422104
BP02,2003-09-01,0.35796988010406494
BP02,2003-10-01,0.32434722781181335
BP02,2003-11-01,0.3550599217414856
BP02,2003-12-01,0.5027232021093369
BP02,2004-01-01,0.3090534210205078
BP02,2004-02-01,0.6590282917022705
BP02,2004-03-01,0.39068859815597534
BP02,2004-04-01,0.35016824305057526
BP02,2004-05-01,0.46246500313282013
BP02,2004-06-01,0.4422174394130707
BP02,2004-07-01,0.42626285552978516
BP02,2004-08-01,0.42333829402923584
BP02,2004-09-01,0.4111292362213135
BP02,2004-10-01,0.40058498084545135
BP02,2004-11-01,0.3940773457288742
BP02,2004-12-01,0.2935241311788559
BP02,2005-01-01,0.47171686589717865
BP02,2005-02-01,0.39298173785209656
BP02,2005-03-01,0.5524954199790955
BP02,2005-04-01,0.4238632321357727
BP02,2005-05-01,0.37623369693756104
BP02,2005-06-01,0.4139561653137207
BP02,2005-07-01,NA
BP02,2005-08-01,0.4896964430809021
BP02,2005-09-01,0.3293565511703491
BP02,2005-10-01,0.44338107109069824
BP02,2005-11-01,0.5009283423423767
BP02,2005-12-01,0.3479205071926117
BP02,2006-01-01,0.5328156352043152
BP02,2006-02-01,0.44192442297935486
BP02,2006-03-01,0.4408545643091202
BP02,2006-04-01,0.42516082525253296
BP02,2006-05-01,NA
BP02,2006-06-01,0.38591477274894714
BP02,2006-07-01,0.3181983530521393
BP02,2006-08-01,0.33843857049942017
BP02,2006-09-01,0.4248510152101517
BP02,2006-10-01,0.37245991826057434
BP02,2006-11-01,0.3597649037837982
BP02,2006-12-01,0.38967737555503845
BP02,2007-01-01,0.29262232780456543
BP02,2007-02-01,0.3913913816213608
BP02,2007-03-01,0.6940878629684448
BP02,2007-04-01,0.30050110816955566
BP02,2007-05-01,NA
BP02,2007-06-01,0.36913272738456726
BP02,2007-07-01,0.21609221398830414
BP02,2007-08-01,0.3712303340435028
BP02,2007-09-01,0.29532577097415924
BP02,2007-10-01,0.44369661808013916
BP02,2007-11-01,0.3552995026111603
BP02,2007-12-01,0.5072265863418579
BP02,2008-01-01,0.31074419617652893
BP02,2008-02-01,0.6411925554275513
BP02,2008-03-01,0.3786291480064392
BP02,2008-04-01,0.31731393933296204
BP02,2008-05-01,0.3083013892173767
BP02,2008-06-01,NA
BP02,2008-07-01,NA
BP02,2008-08-01,0.34847313165664673
BP02,2008-09-01,0.3768702745437622
BP02,2008-10-01,0.43539586663246155
BP02,2008-11-01,0.321902796626091
BP02,2008-12-01,0.26466214656829834
BP02,2009-01-01,0.34929972887039185
BP02,2009-02-01,0.40648315846920013
BP02,2009-03-01,0.46293023228645325
BP02,2009-04-01,0.45414841175079346
BP02,2009-05-01,0.3420323431491852
BP02,2009-06-01,NA
BP02,2009-07-01,0.3347043991088867
BP02,2009-08-01,0.5625362992286682
BP02,2009-09-01,0.5426327735185623
BP02,2009-10-01,0.36400116980075836
BP02,2009-11-01,0.3067482113838196
BP02,2009-12-01,0.46389761567115784
BP02,2010-01-01,0.33730919659137726
BP02,2010-02-01,0.4274234473705292
BP02,2010-03-01,0.39414873719215393
BP02,2010-04-01,0.3320968747138977
BP02,2010-05-01,0.4900270700454712
BP02,2010-06-01,0.5023537278175354
BP02,2010-07-01,0.3520669639110565
BP02,2010-08-01,0.35307222604751587
BP02,2010-09-01,0.4896736741065979
BP02,2010-10-01,0.32139328122138977
BP02,2010-11-01,0.41832952201366425
BP02,2010-12-01,0.32318422198295593
BP02,2011-01-01,0.4634536802768707
BP02,2011-02-01,0.4488446116447449
BP02,2011-03-01,0.5193242728710175
BP02,2011-04-01,0.5963116884231567
BP02,2011-05-01,0.3590329885482788
BP02,2011-06-01,NA
BP02,2011-07-01,0.34518569707870483
BP02,2011-08-01,0.36336439847946167
BP02,2011-09-01,0.384796142578125
BP02,2011-10-01,0.3454637825489044
BP02,2011-11-01,0.3532857894897461
BP02,2011-12-01,0.3605954051017761
BP02,2012-01-01,0.4515746533870697
BP02,2012-02-01,0.3251667618751526
BP02,2012-03-01,0.4218078553676605
BP02,2012-04-01,0.6839328408241272
BP02,2012-05-01,0.32864290475845337
BP02,2012-06-01,0.48527684807777405
BP02,2012-07-01,0.42812061309814453
BP02,2012-08-01,0.34000490605831146
BP02,2012-09-01,0.3139931261539459
BP02,2012-10-01,0.38992932438850403
BP02,2012-11-01,0.63222336769104
BP02,2012-12-01,0.5016924738883972
BP02,2013-01-01,0.5710130631923676
BP02,2013-02-01,0.34526094794273376
BP02,2013-03-01,0.3586493730545044
BP02,2013-04-01,0.41020235419273376
BP02,2013-05-01,0.3598491996526718
BP02,2013-06-01,0.4583370089530945
BP02,2013-07-01,0.39739173650741577
BP02,2013-08-01,0.6996643543243408
BP02,2013-09-01,0.35627058148384094
BP02,2013-10-01,0.39581604301929474
BP02,2013-11-01,0.30512741208076477
BP02,2013-12-01,0.27941644191741943
BP02,2014-01-01,0.4040507674217224
BP02,2014-02-01,0.41787150502204895
BP02,2014-03-01,0.4276343882083893
BP02,2014-04-01,0.41957366466522217
BP02,2014-05-01,0.5975839793682098
BP02,2014-06-01,0.3696786016225815
BP02,2014-07-01,NA
BP02,2014-08-01,0.32999368011951447
BP02,2014-09-01,0.38085074722766876
BP02,2014-10-01,0.4603734016418457
BP02,2014-11-01,0.42289672791957855
BP02,2014-12-01,0.42768655717372894
BP02,2015-01-01,0.30732016265392303
BP02,2015-02-01,0.437173992395401
BP02,2015-03-01,0.3745769262313843
BP02,2015-04-01,0.6694701313972473
BP02,2015-05-01,0.5428224802017212
BP02,2015-06-01,0.4307231605052948
BP02,2015-07-01,NA
BP02,2015-08-01,0.3274238705635071
BP02,2015-09-01,0.3344956487417221
BP02,2015-10-01,0.4556092321872711
BP02,2015-11-01,0.5304111540317535
BP02,2015-12-01,0.3776642382144928
BP02,2016-01-01,0.30472123622894287
BP02,2016-02-01,0.3797219395637512
BP02,2016-03-01,0.34212295711040497
BP02,2016-04-01,0.3802647292613983
BP02,2016-05-01,0.4611316919326782
BP02,2016-06-01,0.36065673828125
BP02,2016-07-01,NA
BP02,2016-08-01,0.38968425989151
BP02,2016-09-01,0.3505280017852783
BP02,2016-10-01,0.3941847085952759
BP02,2016-11-01,0.4123290628194809
BP02,2016-12-01,0.30160993337631226
BP02,2017-01-01,0.481941282749176
BP02,2017-02-01,0.33033013343811035
BP02,2017-03-01,0.3091508150100708
BP02,2017-04-01,0.5283975601196289
BP02,2017-05-01,NA
BP02,2017-06-01,NA
BP02,2017-07-01,0.4132606238126755
BP02,2017-08-01,0.39351843297481537
BP02,2017-09-01,0.34684714674949646
BP02,2017-10-01,0.27330586314201355
BP02,2017-11-01,0.25482165813446045
BP02,2017-12-01,0.3571973145008087
BP02,2018-01-01,0.35308654606342316
BP02,2018-02-01,0.39948853850364685
BP02,2018-03-01,0.33630216121673584
BP02,2018-04-01,0.8498736619949341
BP02,2018-05-01,0.45421302318573
BP02,2018-06-01,0.4261276423931122
BP02,2018-07-01,0.36698929965496063
BP02,2018-08-01,0.3952048271894455
BP02,2018-09-01,0.4584721475839615
BP02,2018-10-01,0.3185173273086548
BP02,2018-11-01,0.46757805347442627
BP02,2018-12-01,0.466621994972229
BP02,2019-01-01,0.46991264820098877
BP02,2019-02-01,0.49091392755508423
BP02,2019-03-01,0.3084951937198639
BP03,2002-07-01,NA
BP03,2002-08-01,0.4347791522741318
BP03,2002-09-01,0.4533699005842209
BP03,2002-10-01,0.4873294234275818
BP03,2002-11-01,NA
BP03,2002-12-01,0.3342859596014023
BP03,2003-01-01,0.35840995609760284
BP03,2003-02-01,0.5451002717018127
BP03,2003-03-01,0.4862159788608551
BP03,2003-04-01,0.37155182659626007
BP03,2003-05-01,0.4088076651096344
BP03,2003-06-01,0.3772162050008774
BP03,2003-07-01,0.3063305914402008
BP03,2003-08-01,0.3815214931964874
BP03,2003-09-01,0.7618739008903503
BP03,2003-10-01,0.4474021792411804
BP03,2003-11-01,0.40272971987724304
BP03,2003-12-01,0.5103756189346313
BP03,2004-01-01,0.3329034447669983
BP03,2004-02-01,0.5175900161266327
BP03,2004-03-01,0.3652021586894989
BP03,2004-04-01,0.3673107326030731
BP03,2004-05-01,NA
BP03,2004-06-01,0.4422174394130707
BP03,2004-07-01,0.3861675262451172
BP03,2004-08-01,0.3716781437397003
BP03,2004-09-01,0.5647335052490234
BP03,2004-10-01,0.3303256928920746
BP03,2004-11-01,0.36053699254989624
BP03,2004-12-01,NA
BP03,2005-01-01,0.4198048710823059
BP03,2005-02-01,0.3038899302482605
BP03,2005-03-01,0.4364413917064667
BP03,2005-04-01,0.3977246731519699
BP03,2005-05-01,0.24075756967067719
BP03,2005-06-01,0.464528888463974
BP03,2005-07-01,NA
BP03,2005-08-01,0.3885669708251953
BP03,2005-09-01,0.3569064140319824
BP03,2005-10-01,0.2294621616601944
BP03,2005-11-01,0.3099329471588135
BP03,2005-12-01,0.31318020820617676
BP03,2006-01-01,0.4046104848384857
BP03,2006-02-01,0.39182591438293457
BP03,2006-03-01,0.44812193512916565
BP03,2006-04-01,0.39751802384853363
BP03,2006-05-01,0.31835976243019104
BP03,2006-06-01,NA
BP03,2006-07-01,NA
BP03,2006-08-01,0.31732234358787537
BP03,2006-09-01,0.3174738585948944
BP03,2006-10-01,0.37829548120498657
BP03,2006-11-01,0.3628527522087097
BP03,2006-12-01,0.4840235710144043
BP03,2007-01-01,0.6282654404640198
BP03,2007-02-01,0.4061777591705322
BP03,2007-03-01,0.5577713847160339
BP03,2007-04-01,0.28235161304473877
BP03,2007-05-01,0.33233439922332764
BP03,2007-06-01,0.5581956505775452
BP03,2007-07-01,NA
BP03,2007-08-01,0.261243611574173
BP03,2007-09-01,0.32721108198165894
BP03,2007-10-01,0.6483515501022339
BP03,2007-11-01,0.2683771550655365
BP03,2007-12-01,0.42184191942214966
BP03,2008-01-01,0.30934739112854004
BP03,2008-02-01,0.4782896041870117
BP03,2008-03-01,0.32602444291114807
BP03,2008-04-01,0.3437523990869522
BP03,2008-05-01,0.3807712197303772
BP03,2008-06-01,NA
BP03,2008-07-01,NA
BP03,2008-08-01,0.4045206904411316
BP03,2008-09-01,0.3171800523996353
BP03,2008-10-01,0.38943982124328613
BP03,2008-11-01,0.30314311385154724
BP03,2008-12-01,0.2617281973361969
BP03,2009-01-01,0.26478931307792664
BP03,2009-02-01,0.36120563745498657
BP03,2009-03-01,0.4308997094631195
BP03,2009-04-01,0.40139883756637573
BP03,2009-05-01,0.544985219836235
BP03,2009-06-01,0.3773408830165863
BP03,2009-07-01,0.3365197479724884
BP03,2009-08-01,0.47030651569366455
BP03,2009-09-01,0.46160340309143066
BP03,2009-10-01,0.3183285742998123
BP03,2009-11-01,0.3067482113838196
BP03,2009-12-01,0.35810205340385437
BP03,2010-01-01,0.44057419896125793
BP03,2010-02-01,0.4413610100746155
BP03,2010-03-01,0.43116433918476105
BP03,2010-04-01,0.3191894292831421
BP03,2010-05-01,0.4073859453201294
BP03,2010-06-01,0.41725997626781464
BP03,2010-07-01,NA
BP03,2010-08-01,0.6385045945644379
BP03,2010-09-01,0.5177143216133118
BP03,2010-10-01,0.29266276955604553
BP03,2010-11-01,0.40893828868865967
BP03,2010-12-01,0.2848747968673706
BP03,2011-01-01,0.46269482374191284
BP03,2011-02-01,0.30628423392772675
BP03,2011-03-01,0.41299760341644287
BP03,2011-04-01,0.6211278438568115
BP03,2011-05-01,NA
BP03,2011-06-01,NA
BP03,2011-07-01,0.3750505745410919
BP03,2011-08-01,0.46327877044677734
BP03,2011-09-01,0.35043977200984955
BP03,2011-10-01,0.3556192219257355
BP03,2011-11-01,0.30057817697525024
BP03,2011-12-01,0.25598958134651184
BP03,2012-01-01,0.8019220232963562
BP03,2012-02-01,0.39846786856651306
BP03,2012-03-01,0.33865097165107727
BP03,2012-04-01,0.5346277356147766
BP03,2012-05-01,0.32996469736099243
BP03,2012-06-01,0.5267004370689392
BP03,2012-07-01,0.4117792844772339
BP03,2012-08-01,0.3102721869945526
BP03,2012-09-01,0.280586875975132
BP03,2012-10-01,0.570916622877121
BP03,2012-11-01,0.4992845952510834
BP03,2012-12-01,0.37365132570266724
BP03,2013-01-01,0.4464937597513199
BP03,2013-02-01,0.34321328997612
BP03,2013-03-01,0.40032562613487244
BP03,2013-04-01,0.40271392464637756
BP03,2013-05-01,0.3640258014202118
BP03,2013-06-01,0.4583370089530945
BP03,2013-07-01,NA
BP03,2013-08-01,0.7509914338588715
BP03,2013-09-01,0.3141555190086365
BP03,2013-10-01,0.3958141952753067
BP03,2013-11-01,0.29624754190444946
BP03,2013-12-01,0.26127323508262634
BP03,2014-01-01,0.37066230177879333
BP03,2014-02-01,0.3895820677280426
BP03,2014-03-01,0.46544039249420166
BP03,2014-04-01,0.8008779883384705
BP03,2014-05-01,0.5664035677909851
BP03,2014-06-01,NA
BP03,2014-07-01,0.48153403401374817
BP03,2014-08-01,0.316709041595459
BP03,2014-09-01,0.28230494260787964
BP03,2014-10-01,0.3530513048171997
BP03,2014-11-01,0.4769245982170105
BP03,2014-12-01,0.4740210771560669
BP03,2015-01-01,0.29951512813568115
BP03,2015-02-01,0.34770578145980835
BP03,2015-03-01,0.42401161789894104
BP03,2015-04-01,NA
BP03,2015-05-01,0.49448904395103455
BP03,2015-06-01,0.28931568562984467
BP03,2015-07-01,NA
BP03,2015-08-01,0.44635622203350067
BP03,2015-09-01,0.3162280023097992
BP03,2015-10-01,0.3279094994068146
BP03,2015-11-01,0.4610547721385956
BP03,2015-12-01,0.3401312232017517
BP03,2016-01-01,0.29900163412094116
BP03,2016-02-01,0.2707475870847702
BP03,2016-03-01,0.30977559089660645
BP03,2016-04-01,0.3039533197879791
BP03,2016-05-01,0.5567929744720459
BP03,2016-06-01,0.34064754843711853
BP03,2016-07-01,NA
BP03,2016-08-01,0.38941240310668945
BP03,2016-09-01,0.3559984862804413
BP03,2016-10-01,0.30729110538959503
BP03,2016-11-01,0.2865880876779556
BP03,2016-12-01,0.2966897189617157
BP03,2017-01-01,0.3138778507709503
BP03,2017-02-01,0.27543455362319946
BP03,2017-03-01,0.2716262936592102
BP03,2017-04-01,0.39308586716651917
BP03,2017-05-01,NA
BP03,2017-06-01,NA
BP03,2017-07-01,NA
BP03,2017-08-01,0.34843960404396057
BP03,2017-09-01,0.23846520483493805
BP03,2017-10-01,0.24065664410591125
BP03,2017-11-01,0.22931872308254242
BP03,2017-12-01,0.27690117061138153
BP03,2018-01-01,0.27604663372039795
BP03,2018-02-01,0.6062036752700806
BP03,2018-03-01,0.4028344750404358
BP03,2018-04-01,0.32958322763442993
BP03,2018-05-01,0.5761275291442871
BP03,2018-06-01,NA
BP03,2018-07-01,0.38059674203395844
BP03,2018-08-01,0.39001986384391785
BP03,2018-09-01,0.3784715235233307
BP03,2018-10-01,0.30873534083366394
BP03,2018-11-01,0.4203453063964844
BP03,2018-12-01,0.36378778517246246
BP03,2019-01-01,0.326436311006546
BP03,2019-02-01,0.621494859457016
BP03,2019-03-01,0.28087031841278076
PL16,2002-07-01,NA
PL16,2002-08-01,NA
PL16,2002-09-01,NA
PL16,2002-10-01,0.605722188949585
PL16,2002-11-01,NA
PL16,2002-12-01,0.38159137964248657
PL16,2003-01-01,0.31939399242401123
PL16,2003-02-01,0.8075499534606934
PL16,2003-03-01,0.9091324806213379
PL16,2003-04-01,0.34841734170913696
PL16,2003-05-01,NA
PL16,2003-06-01,NA
PL16,2003-07-01,NA
PL16,2003-08-01,NA
PL16,2003-09-01,NA
PL16,2003-10-01,0.28777018189430237
PL16,2003-11-01,0.6907934248447418
PL16,2003-12-01,0.4212978184223175
PL16,2004-01-01,NA
PL16,2004-02-01,0.7058210968971252
PL16,2004-03-01,0.3591058552265167
PL16,2004-04-01,0.3307887315750122
PL16,2004-05-01,NA
PL16,2004-06-01,NA
PL16,2004-07-01,NA
PL16,2004-08-01,NA
PL16,2004-09-01,NA
PL16,2004-10-01,0.5237424373626709
PL16,2004-11-01,0.40046362578868866
PL16,2004-12-01,NA
PL16,2005-01-01,0.813533753156662
PL16,2005-02-01,0.7507954835891724
PL16,2005-03-01,0.5819467604160309
PL16,2005-04-01,NA
PL16,2005-05-01,NA
PL16,2005-06-01,NA
PL16,2005-07-01,NA
PL16,2005-08-01,0.4677771031856537
PL16,2005-09-01,NA
PL16,2005-10-01,0.7349015474319458
PL16,2005-11-01,0.41998395323753357
PL16,2005-12-01,0.3278181254863739
PL16,2006-01-01,0.6995765566825867
